,Unnamed: 0,date,username,content,label
1548,100,2022-05-05 18:11:25+00:00,mufasa79644037,"asliii dikit lagi dapet ngecolmekin, baru dapet grepeðŸ˜",1.0
1549,187,2022-05-05 21:51:46+00:00,whyhidyt,@annisadmp1 @indocringe_ pas ending yang pake jaket item dalem hatinya â€œanjir gue keren bangetâ€,0.0
1550,183,2022-05-06 15:17:29+00:00,wzdrft,demi allah junkyu asa doang JELEK BGT,0.0
1551,75,2022-05-06 11:16:08+00:00,o_Neechan,@SmgMenfess2 I ain't mas mas tapi aku beli kemeja item bagus dan suka banget di https://t.co/5bh2KvBU7e di IG,0.0
1552,238,2022-05-06 14:50:04+00:00,anak_holy,"@bacootism @siskAprilia17 @lilaccountz Setuju bang, lu goblok emang",0.0
1553,253,2022-05-06 14:35:34+00:00,inkyngss,@EXPLICITAREA Garuk nder kalau gatel,0.0
1554,239,2022-05-04 17:07:36+00:00,frsoman,@rifal060 Si kuda kok gk di grepe sayang di anggurin,1.0
1555,267,2022-05-06 03:57:44+00:00,DeddyKusdedi3,"@bumnbersatu Syarat lain calon presiden Indonesia 2024 # Tidak suka pencitraan murahan  #  Tidak hoby PHP # Punya konsep dan visi jelas  full komitmen memajukan Indonesia # Pede sbg presiden tdk # Bukan petugas parte ketergantungan kpd orang  lain # Jejak rekam dan prestasi jelas""",0.0
1556,293,2022-05-06 14:40:10+00:00,Agus65738121,"@Fauzimoch2 @anathcup @mnasruul @nctrousel @Fauzimoch2  mksudnya "" klu mslh duit ada harusmya ga komplain"", komenan paling goblok sedunia,  Customer komplain karena barangnya ga sesuai ya wajar lah""",0.0
1557,63,2022-05-06 13:18:00+00:00,iniBarney,"Jd gw kenal dgn Ssorang,Nah si doi lg d JKT,terus gw bilang am die klo pergi jgn lupa pake parfume tp dia lupa bawa,terus gw saranin doi beli d indomart harganya cm 15 rb doank terus die bilang ""Baunya Murahan""ðŸ˜­ðŸ¤£dsitulah gw sadar klo selama in bau gw ""CHeap Stinky""ðŸ¤£MALU Njing https://t.co/gobBWVxi1t",0.0
1558,65,2022-05-06 12:57:34+00:00,derwehrmacht,@UnitedMansion Bau wasitjembut apa jembut wasit?,1.0
1559,55,2022-05-06 13:35:32+00:00,Qeest1,"Mau pencitraan saja ribet, mbulet2 kek tahu bulet… Kerja woiii...wan jembut! https://t.co/iov4uDaP3o""",1.0
1560,18,2022-05-06 15:41:24+00:00,rckyaghstyn,@coffebit Harusnya kontol nya di borgol aja ke batang mengkudu ya,1.0
1561,228,2022-05-06 06:12:21+00:00,SantorinisSun,"@kakehan_gludug Berarti nanti partai yg mau ""murahan"" yaðŸ¤­",0.0
1562,55,2022-05-06 13:32:25+00:00,salmaa_id,"@Jeiino1 Jumping time cuma buat bebasin elsa sih bneran ide murahan Lagian elsa keluar tpi aldebaran ga ada buat apa? Krna slh satu daya tarik penonton ya gelutnya elsa sama aldebaran""",0.0
1563,115,2022-05-06 15:08:11+00:00,rendyyusuf,halu goblok,0.0
1564,292,2022-05-06 14:25:44+00:00,mukuwl,@aruyeager gatel bgt pgn mukul,0.0
1565,284,2022-05-06 14:42:33+00:00,polarboba,"@shinetayy mff tp goblok bgtðŸ˜­ðŸ™buang buang duitðŸ˜­""",0.0
1566,235,2022-05-06 15:13:21+00:00,toycranexx,Buset tl isinya kntl sm mmk,0.0
1567,54,2022-05-06 15:35:49+00:00,xelsyaa,@NarendraCanva notif ayang msk trs si kn tangannya gatel jdi pgn buka,0.0
1568,23,2022-05-06 14:25:49+00:00,Ilustracer,"keluar studio seneng banget. Tapi, pas denger dua orang perempuan ngomel.. Apaan si  ((dia)) diganti pemeran kulit item. Sebagai fans marvel aku kecewa."""" Dalem ati… HEH  FANS MACAM APA ANDA??!??""""  #DoctorStrange""",0.0
1569,149,2022-05-06 15:02:53+00:00,duumb82132,@hourlyaub GOBLOK GAK,0.0
1570,59,2022-05-06 13:48:36+00:00,fucblabbermouth,"@toocyo We are lonte, lonely teenager hikd",0.0
1571,230,2022-05-06 15:14:44+00:00,aihiapat,@janhlae @pawatkorapatttt @iammochy @ohmpawats_ kenapa di jumat berkah spt ini ðŸ˜‡ https://t.co/jrmiMFLrPC,0.0
1572,164,2022-05-06 13:06:19+00:00,xxfstr,"@angginiasari aku emut clit nya, ku masukin 3 jari lalu ku kocok memek umi sampe lemes",1.0
1573,195,2022-05-05 02:15:38+00:00,YAOIBASERP,"Pengen grepe-grepe lengannya jungkook ðŸ¥´ Hei""",1.0
1574,256,2022-05-06 14:47:16+00:00,siemaniezzzzz,@tanyakanrl nder jgn jd goblok ya,0.0
1575,124,2022-05-06 15:16:49+00:00,zenniecrush,@echankuproy_ Gatel gt gasi idung nya,0.0
1576,209,2022-05-06 14:53:27+00:00,cipiok,@jimspaw orang goblok mantan rp baru main twitter,0.0
1577,192,2022-05-06 09:17:40+00:00,JUNGKOOKPHILE_,"Semua fandom yang udah ngataÂ²in Garam, harus minta maaf. Yg ngatain lonte, hipersex, murahan, keluar Lo anjeng sini minta maaf. Anak baik kek dia kok dikatain lonteðŸ˜’ðŸ‘Ž WE LOVE YOU GARAM #JusticeforGaram #WeLoveYouGaram""",0.0
1578,131,2022-05-06 15:21:09+00:00,marktyrll,"apayaaa, akun gue keliatannya aman2 aja padahal pas masuk akun jefan kaya langsung nnnaannggiisss jelek",0.0
1579,173,2022-05-06 09:05:16+00:00,oshiku_jessi,"percaya gak harga nya cuma 100 ribu? Lumayan lah nambah koleksi actiom figure,harga nya murah kualitas gak murahan ðŸ˜. How lucky I am ðŸ¥ºâ¤ï¸â¤ï¸. https://t.co/SG1zKEkXrJ",0.0
1580,254,2022-05-06 04:47:17+00:00,alfinqudry,"@nctrousel ini kayaknya kurirnya deh:( toko ini lumayan terkenaal. krn aku kenal bbrp org yang beli di sini dan amann. Adminnya jg ramah dan fast respon bgt, aku jg hampir beli di sini tp gajadi krn murahan toko tetangga. Semoga cepet terselesaikann ya, k",0.0
1581,285,2022-05-05 10:07:56+00:00,cbnnhs,"@flvyxoo uwidii ahaha, temen"" aks pada kpopers juga tapi dulu tuh aks suka misuh"" kalo disuruh masuk. eeh taunya cb stage monster masuk suggestion yt, iseng nonton deh. beeuh mpok inget banget pas itu pada pake outer merah daleman item, si baek hair up bl",0.0
1582,188,2022-05-06 14:57:05+00:00,kaeri____,Ovo gatel,0.0
1583,197,2022-05-06 15:29:07+00:00,lllssssddddd,giliran ditagih susah kntl,1.0
1584,156,2022-05-06 15:08:39+00:00,natyourbizz,@197evey TANGANKU GATEL,0.0
1585,93,2022-05-05 23:51:17+00:00,SimpJiu,"@selannnn @lahhilok @JustReal_07 @chachara_p @flywithasoka @AREAJULID aku bukan denger si kak, melainkan ini temen aku sendiri. Emang konteksnya bukan tentang hs tapi dia kek open grepe grepe gt. Katanya dia waktu itu tobat dan ga mau ngulang, eh pas bu t",0.0
1586,201,2022-05-06 09:05:18+00:00,KangPoer12,"@Art0152820897 @DoanxEwon @Dennysiregar7 @__AnakKolong @kurawa @Leonita_Lestari ehhhh.. ada babi @Art0152820897 , emak loe pasti seekor lonte gerwani, makanya loe suka makan taik ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ˜‚ðŸ¤£",1.0
1587,259,2022-05-06 15:12:29+00:00,planetjupiterzs,"Kek pacaran sama si D ternyata banyak problem, si D sendiri juga jadi orang tuh masih banyak tanda tanya yg belom terpecahkan. Apalagi gara2 masalah kemaren, bener2 dia dicap jelek sama keluarga dan sebenci itu keluargaku. Tapi gimana sih aku juga capek kudu umpetan gini terus",0.0
1588,52,2022-05-06 15:36:22+00:00,inoboti,"gw nangisin baji krn dy deserve better, kyk asu kta soulmate https://t.co/ZrGZNJQJrh",0.0
1589,61,2022-05-06 15:31:44+00:00,seobkjin,kenapa kontol https://t.co/0brO8QfT5t,1.0
1590,233,2022-05-06 15:20:55+00:00,sipanteq_,@dicky507 @jowoshitpost Asu,0.0
1591,294,2022-05-06 14:40:09+00:00,knpenes,"cewek yang sedang berada dihubungan toxic, ga perlu dikasih tau juga dia sadar dia goblok cuma belom sampe capek aja. kalo udah capek juga bakal berhenti sendiri.",0.0
1592,85,2022-05-06 14:22:46+00:00,BangunRvc,"@yenyenyeniii Aku mau di peluk tante, aku juga mau netek sama tante sekalian ngemut memek tante juga",1.0
1593,31,2022-05-06 15:24:05+00:00,ariusmarley,"Haha, 2014 Jokowi hanya Meletakan batu pertama.. Progres pembangunan di hentikan sengketa lahan  karha dari belasan perusahaan pemilik lahan  Jokowi hanya bsa menyelesaikan 6.. Sisanya ngambang. Jokowi sibuk Soft power jual Pilpres. Klosejarah Stadion jagan di pelintir. Goblok!! https://t.co/YV46K9XMuJ""",0.0
1594,140,2022-05-06 11:04:00+00:00,ragageni44,"@lovingcrust Ayo menggonggong anjing betina jalang,,plakk plakk tampar pipi kamu,,sambil trus genjot memek dari blakang jlebss Cleppp blezzzxx Plokk pllookkk,,oohhh Sshhh Uuhhh memek lonte hijab enaakk,,Lalu Om raih wajah kamu trus om cium bibir kamu mmuu",1.0
1595,255,2022-05-05 12:44:08+00:00,bakedhatred,"â€œya ampun dia cantik banget yangâ€ â€œtapi masih cantikan kamuâ€â€œya allah rambut item cantik banget..â€â€œtapi masih cantikan kamu yangâ€ spoknya tiap muji orang: pujian + cantikan kamu https://t.co/HuXXkAPEz6""",0.0
1596,245,2022-05-06 14:48:54+00:00,kittygerbun,@tanyakanrl Lah ini mah jatuhnya goblok bgtðŸ˜­ðŸ˜­ðŸ˜­,0.0
1597,208,2022-05-06 15:22:39+00:00,rajasgrh,@taekissjk loh? gabole gitu yang,0.0
1598,277,2022-05-05 10:50:21+00:00,glamourbinie_,"tinggiâœ… putihâœ… wangiâœ… manisâœ… ganteng âœ… rambut itemâœ… lesung pipiâœ… style baju hitam putihâœ… Gue heran  ni cowo kok perfect bangetðŸ˜” https://t.co/N7b00GrN1z""",0.0
1599,9,2022-05-06 15:15:46+00:00,Wilkyputra,"@devaandraf Cok iki opo cok, koyok jembut jambu",0.0
1600,67,2022-05-06 15:26:03+00:00,marzekaI,"Aron adek gue paling jelek, bawel, cengeng, galak, jamet, kadang baik. Si paling demen main plato / zpt. Demen susu coklat. https://t.co/SOXiDhqfQ3",0.0
1601,182,2022-05-06 15:17:29+00:00,euforiyah,NGUPUL TUH APA NGUPUL WEY WKWKKWWK TYPO NYA JELEK BETOL KEK SIFATNYA https://t.co/ryGUjFgaOv,0.0
1602,53,2022-05-06 15:35:56+00:00,itaadcri,@utaqhime FOLLOWINGNYA TAMBAHIN 4 DONG AKU GATEL,0.0
1603,94,2022-05-06 15:32:25+00:00,MasDarius456,@memefess Asu,0.0
1604,127,2022-05-06 13:45:20+00:00,tkpeluk,@tehapiku UDAH MEMEK,1.0
1605,204,2022-05-06 07:10:48+00:00,biyaheree,gesss lebih murahan guardian atau watson dehh,0.0
1606,22,2022-05-06 15:08:40+00:00,sayakansehun,*murahan,0.0
1607,81,2022-05-06 13:08:49+00:00,cookiesmantja,"@goddesofversace Adalah lonte, pdhl kita tau kata tsb adlh untuk psk a.k.a yg jual jasa seks:(  Aku gatau apa cwe alter ini jual diri dan ga nyalain  cwe yg jual jasa tsb karna ttp pro kontra ttg opini itu",0.0
1608,47,2022-05-06 13:55:18+00:00,dxirtytalks,dipikir pikir hati mungiel ku ini juga murahan,0.0
1609,139,2022-05-06 15:20:40+00:00,sydnaksh,"@rashinsut Gabisa pan, Twit lu jelek",0.0
1610,129,2022-05-06 15:15:31+00:00,17O769,Bool gue gatel,1.0
1611,208,2022-05-06 05:07:04+00:00,aaaaakin,"yo sengkah lah lek kudu reach out tok, kenapa selalu berakhir dengan orang yang harus negur?? kenapa ga dimulai dari kesadaran diri buat duduk sesuai seat?? jembut lebay tp bodo amat",1.0
1612,132,2022-05-06 11:19:40+00:00,lovingcrust,"@ragageni44 Oohhh oooohhhgh Dea juga udah gatahan om,,, memek anjing betina ini udah gatahan,,, aaahhnggg keluarin di dalem om hamilin memek lonte jilbab ini biar diisi anak om aahhnnhgh zinahi adek terus ooohhhhhðŸ’¦ðŸ’¦ðŸ’¦ðŸ’¦",1.0
1613,23,2022-05-06 15:26:09+00:00,Strawpuddding,"Pls gw goblok bgt, ngajak mutualan di anitwt tapi gtw singkatannya, bisa-bisanya org ngajak masih gw tanyain artinya hmu, yaallah..",0.0
1614,246,2022-05-05 13:33:37+00:00,daisyohakyu,@jaehyukmbul Cantik banget kalo dia rambut item ðŸ˜­ðŸ˜­,0.0
1615,253,2022-05-06 11:26:57+00:00,ragageni44,"@lovingcrust Oohhj sshh Uuhhh,,Lalu Om Cabut kontol dari memek kamu plop,,trus om berbaring ditempat tidur kamu,,makasih sayang udah bikin om Puas",1.0
1616,262,2022-05-06 07:03:39+00:00,imaaaaaer,@kulanbageurr lonte u so much,1.0
1617,122,2022-05-06 15:16:38+00:00,bianpacaryujin,"MT GUE KOTOR UNGU SMUA ANJING BGST, UNGU KONTOL",1.0
1618,37,2022-05-06 15:39:46+00:00,rndmpeo_,mo tdr pake acara gatel-gatel,0.0
1619,168,2022-05-06 09:23:57+00:00,khaisunnyy,@zouuuiee daripada lonte murahan ye kanðŸ˜»ðŸ¤­ups mwehehe,1.0
1620,102,2022-05-06 14:11:57+00:00,RP_FAMOUS_2014,"tiwfny heh kontol, jan sok pemes lu di rp, arby? nama cwok ye? dasar memek berkontol lo koar koar mau mati segala 1",1.0
1621,282,2022-05-06 06:12:58+00:00,uni_asik,@jakpoes @faletalimalo @NantauSe @ekowboy2 Loe punya bukti apa? Dasar otak ngeres isi lonte doang. Mau gw kasih foto temen gw yg jilbaban terpaksa ngelonte gegara suami kerjaan mbaca bukusoksuci loe trus sukanya ngegamparin istri? NGACA LOE OTAK MESUM,0.0
1622,2,2022-05-06 15:29:00+00:00,forbiddendis,"@Askrlfess gak setuju. Orang dien tuh karena dia udh capek sama kesalahan yang sama berulang ulang, terus udh jelasin sampe nyawa tinggal di tenggorokan tapi lunya goblok ga sadar sadar",0.0
1623,220,2022-05-06 04:05:19+00:00,meilegit22,@2022_hokibigwin @Anjarwati_Resti Jembut,1.0
1624,59,2022-05-06 15:34:48+00:00,scorpphile,tangan gue gatel pgn bukain semua video yang di ht anj SABAR SABAR SABAR RESSSS,0.0
1625,38,2022-05-06 14:22:12+00:00,zefanya_anjani,Kalo ngangkat telfon orang yang lagi drunk call tuh murahan gaksi gw?,0.0
1626,150,2022-05-06 15:02:46+00:00,z_____agan,@artemheaux BELOM JUGA DITEBAK GOBLOK WKWKWKWKWKWKWWKWK,0.0
1627,39,2022-05-06 14:56:28+00:00,AgusBae73598848,"@dirtywulan Ayo say,, gx tahan nih mau nyolok memek say",1.0
1628,7,2022-05-06 15:23:47+00:00,MasCand15069882,Memek nya https://t.co/90tplukz8w,1.0
1629,6,2022-05-06 15:23:51+00:00,thnyacapek,@vanskut @wawapov lu kan di private memek,1.0
1630,111,2022-05-06 07:28:35+00:00,KEBANYAKANDUIT,KOPI ITEM ENAK BANGET,0.0
1631,265,2022-05-06 06:53:00+00:00,win_jeffy,@nctrousel Inget Bor..! Yg namanya Kejahatan&amp,0.0
1632,253,2022-05-04 14:19:32+00:00,437id,"@convomf ðŸ‘ðŸ»ðŸ‘ŽðŸ˜‚ðŸ‡ðŸ¤¨ Buah yg paling cabul  grepe""",0.0
1633,15,2022-05-06 13:29:16+00:00,sumberprotein,@Askrlfess minta dicolmek sambil grepe grepeðŸ¤” wkakakaak ini otak gue yg kotor apa gimana,1.0
1634,26,2022-05-06 15:29:00+00:00,ctrww_,KAN Skwkwkwkwkwkw gue jadi ada sentimen jelek ini kalo ada karakter au bapak-bapak paruh baya ambisius SOALNYA KAYAK TITIT,
1635,33,2022-05-06 14:10:56+00:00,riddicullusz,"@LUNERPW Serlok, gue jembut eh jemput",0.0
1636,221,2022-05-06 04:03:22+00:00,meilegit22,@NotFairyLuck_ Kado jembut ta,1.0
1637,288,2022-05-06 15:01:10+00:00,ranggainthezone,Baru mau tidur. ScrollÂ² eh lewat kntl. Damnit.,0.0
1638,58,2022-05-06 13:50:32+00:00,handrosst82,@KompasTV Ulah jin lonte itu,0.0
1639,155,2022-05-05 08:04:34+00:00,YaakamuajaHan,"@sbyfess nay, bayangno lek moro di grepe",1.0
1640,133,2022-05-06 15:14:02+00:00,nagaterbaang,@lostastronot Yu dicoba ben ndak gatel wkwk,0.0
1641,16,2022-05-06 15:46:11+00:00,thisiskir_,@reginairam Bukannya mo jd grammar polis tp dr bubble kedua di pic 1 aja udh gatel pengen dibenerin,0.0
1642,215,2022-05-06 06:42:51+00:00,lalalaaaaa_aa,Org SETIA itu GA MURAHAN bro!!! https://t.co/uYmFN66gNy,0.0
1643,121,2022-05-06 09:27:15+00:00,ariiq_nabhan,@mazzini_gsp Salah satu tanda akan dimasuki kontol ghaib yaitu jembut e bakal ngadek goroÂ² merinding,0.0
1644,224,2022-05-06 15:18:14+00:00,YogaAdrianyoga6,@iamJackthe @Celestialgalah1 @JenderalTaik @SuryadiGatot @Juragann_muda2 @__anomali__ @hlh_kntl @AbulKhaulah @Verbum_Ang @MusuhDajjal10 @discround_ @reanalalaland @mamang_opik @Ruth_Djojoning @Hayuningrat7 @AremaNita__ Apalagi elu..selalu buntung ðŸ˜‚ðŸ˜‚,0.0
1645,180,2022-05-06 09:49:13+00:00,biemky,"gue tim hayo aja, sampe tmn gue bilang ""beby seperti lonte diajak kemnapun mau, bahkan kalo udh mlm gue tetep mau main"" https://t.co/W80CZgwX8V",0.0
1646,18,2022-05-06 15:00:30+00:00,lagi_mece,@griffinarks @fbrydwy Lonte eh lotre,0.0
1647,191,2022-05-05 19:11:46+00:00,Odie25491011,mana item item banget,0.0
1648,188,2022-05-06 14:56:19+00:00,simvastatin77,"@KRMTRoySuryo2 eh panci.. goblok kok ga ketulungam ya.. trus presiden harus gimana jadinya? jadi harus maling panci dan meratapi kesedihan dibully se indonesia karena ketauan maling panci ?? muke lu tuh ambyaar kaya panci penyok.. ðŸ¤£ðŸ¤£""",0.0
1649,159,2022-05-06 15:18:49+00:00,yooczji,@jetaekoo Nahhh iyaa kann disini sinyal jelek bgt mana ngehabisin duit buat bli kuotaðŸ˜­,0.0
1650,270,2022-05-06 03:50:08+00:00,nvia0911,"@queenbeelalisa Taunya itu brand gede klo udh punya kw 3456789. Itu gede atau murahan, eksklusif dong lebih berkelas. ðŸ˜šðŸ˜š",0.0
1651,111,2022-05-06 15:30:43+00:00,dhimasadit99,@chichiochi_ Abdul SyarifUdin. Kalo disingkat kan enak jadi ASU,0.0
1652,150,2022-05-06 15:09:41+00:00,kkaditaa,"@mlbbfess gue juga sering, nder. apalagi kalo pake angela, gatel banget ew.",0.0
1653,49,2022-05-06 13:39:33+00:00,MARSUDI__,@tony_upr @MadeBal21949975 @OmbakBanyu2 jembut di bakar gmana rasanyaðŸ™ˆ,1.0
1654,163,2022-05-05 06:16:59+00:00,nnflgclfliene,"@vorterus_ Suitable hands for ""grÃ©pÃ© tÃ©tÃ©""",0.0
1655,105,2022-05-05 15:34:12+00:00,ddemonicangell,@xyhzgv @convomf @madebyddd @ursweetgirlibe peluk sambil grepe,1.0
1656,211,2022-05-06 08:55:57+00:00,realpalerrr,the real lonte bola,0.0
1657,152,2022-05-06 13:19:09+00:00,Elays18,@liliklove3 @tantintin89 Memek oyy,1.0
1658,200,2022-05-06 14:55:08+00:00,hyuwoos,GANTENG BGT GOBLOK https://t.co/DchGc4zQqL,0.0
1659,142,2022-05-06 10:58:42+00:00,coffeecrushhh,@yourfavdrkchoco Ajg lonte Jawa wkwkwkw,1.0
1660,164,2022-05-06 15:25:44+00:00,ackrivayll,@leebitrade @semanurstr,0.0
1661,258,2022-05-04 13:02:18+00:00,GreenGrepe,@uyu901 å·¦ä¸Šã®ã‚°ã‚¯ãŒ1ç•ªå¥½ã¿ã§ã™ðŸ’œðŸ’œ,0.0
1662,84,2022-05-06 15:24:01+00:00,espeureso,Caper bgt kontol smoga tititmu membusuk,1.0
1663,90,2022-05-06 01:28:39+00:00,Pluralism_9,"@babayweijia Grepe"" beras",0.0
1664,219,2022-05-06 14:52:48+00:00,dedenhilman97,@8_cOFFe_8 @jokowi @ListyoSigitP @mohmahfudmd Minggat madinah aja goblok!,0.0
1665,237,2022-05-05 14:04:31+00:00,cwkys0612,@convomfs Nitip dong soalnya ibuku kemarin juga bilang kalau kantung mataku tuh udah item banget,0.0
1666,30,2022-05-06 15:37:35+00:00,2jpcrn,@JAYWONGEWE kontol,1.0
1667,168,2022-05-06 10:19:45+00:00,arsyasekai,"member bajak laut yang beneran kaya ""lonte"" tuh siapa ya? sekalian yang cocok jadi daddy nya dong. aku kepikiran bikin a few tweets au, si boti lonte x si top daddy, isinya full kaya sexting sih anjir gapapa udah kelar puasa, lebaran udah lewat juga. saatnya menyebarkan dosa",1.0
1668,177,2022-05-06 06:47:28+00:00,djenoleez,Jembut? https://t.co/MIO8PMzZCA,0.0
1669,146,2022-05-06 15:10:57+00:00,melondankeset,FINALLY GA GATEL LAGI TENGGOROKAN ALIAS RAMBUT IDUNG YG NYANGKUT DI TENGGOROKAN DAH KELUARðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0.0
1670,109,2022-05-06 11:44:57+00:00,lohengrum,"bbrp mutual lamaku suka blg aku berani bgt tapi tmn rlku jg blg gitu katanya aku agresif tapi anehnya bisa ga keliatan murahan pas approach orgnya(?) sbnrnya ya aku malu tapi rasa pen deket sm org itu jauh melampaui rasa maluku lol""",0.0
1671,224,2022-05-06 15:21:39+00:00,iwearamicrowave,@mushisleep @sayangniki KWOAOWOWOAK,0.0
1672,112,2022-05-06 15:09:02+00:00,yuriaa707,"GOBLOK PISAN GW NGAKAK BGSTTTTTT ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ LRT""",0.0
1673,221,2022-05-05 15:35:49+00:00,uwunjae,Hoodie item cakep banget.,0.0
1674,163,2022-05-06 15:05:13+00:00,dandeIiona,"Pas jadi talent loyo selfprom, pas close semangat 45 tiap liat menfess gatel pengen selfprom, balik jadi talent lagi balik loyo lagi.",0.0
1675,70,2022-05-06 15:16:07+00:00,Tiangdekat51,@kifli127 @revinavt_ Goblok kalo lo masih di ruang publik ya belajar menghargai orang sekitar..masa harus diajari,0.0
1676,68,2022-05-06 12:02:11+00:00,jangankepokak,@ohmybeautybank Lumayan ampun aku pake nya sehari 3x (sesuai sama anjurannya) tpi bikin bekas jerawat item banget dan bikin kulit yang gak jerawatan jadi kering dan ngelupas:),0.0
1677,57,2022-05-06 14:47:14+00:00,ohhaewonj,"JEMBUT MEMEK LO GILANG, TYSM https://t.co/jzdqtxFkIY",1.0
1678,296,2022-05-06 15:10:17+00:00,eoiyeeila,"Lagi pengen cowo jelek, ganteng dikit belagu sekarang",0.0
1679,236,2022-05-05 14:06:21+00:00,thcutestem,@syddksky YG PKE KACAMATA ITEM LUCU BANGET,0.0
1680,194,2022-05-06 09:16:16+00:00,ragageni44,"@TiffannyChenn Diamm kamu lonte bejatt,,om semakin kenceng genjot memek dari blakang jlebss Cleppp blezzzxx Plokk pllookkk,,oohhh Sshhh Uuhhh memek lonte cina emang eenaakkk,,Lalu Om remes remes kedua tete kamu dari blakang",1.0
1681,192,2022-05-06 08:02:20+00:00,ChizzCakeee,@smitzchh murahan soalnya,0.0
1682,72,2022-05-06 14:32:48+00:00,enterta8ner,@tanyakanrl memek kek gini masi aja ditanyain,1.0
1683,56,2022-05-06 15:33:34+00:00,RyansaaR,bibit bibit hilang arah mulai bermunculan lagi huaaa kontol,1.0
1684,14,2022-05-06 14:48:00+00:00,mondestines,GEMES BANGET YANG ITEM NUNGGUIN TERUS JALAN BARENG ðŸ¥¹ https://t.co/0QxahOBo8M,0.0
1685,116,2022-05-06 15:17:07+00:00,_frogfairy,TAI AJG AJG AJGGG TAI KONTOL,1.0
1686,229,2022-05-06 15:21:24+00:00,alexsandr_zinc,"@gedanggorenks @strarisme @ArvindaWinda @idextratime Mesakne BCS anggota ne koyo ujud e pean iku! Rai ra mbejaji ngelokne raine uwong su asu! Ngisin"" i Sleman tenan",0.0
1687,89,2022-05-06 11:49:53+00:00,Rian15c,Jembut,1.0
1688,290,2022-05-06 15:00:51+00:00,Celestialgalah1,@JenderalTaik @SuryadiGatot @Juragann_muda2 @YogaAdrianyoga6 @__anomali__ @hlh_kntl @iamJackthe @AbulKhaulah @Verbum_Ang @MusuhDajjal10 @discround_ @reanalalaland @mamang_opik @Ruth_Djojoning @Hayuningrat7 @AremaNita__ Hehehe...emaknya Yesus aja juga mau ,0.0
1689,237,2022-05-04 19:19:42+00:00,SuperriorJr,"@wanmoongie @Askrlfess Pro player ga tuh selama 24 th, nyokap gw dari gw SD bilang kalau pacaran setannya kenceng , seiring waktu gw paham kalau pacaran pasti cipokan grepe dll .kebanyakan",0.0
1690,85,2022-05-06 02:43:33+00:00,rahmatsett,@sbyfess Nek aku lebih risih karo  arek pacaran sing memel sampe grepe grepe susu padahal yo full pamggone wkwk,0.0
1691,166,2022-05-05 05:46:50+00:00,roslje,@boeramie @snuzy @krujennie @sulfulr @berzlian @lipbalmj @eimght siapa yg suka di grepe?,1.0
1692,194,2022-05-06 14:55:48+00:00,kolornyalevi,"gue merasa bersalah deh..salah ngasih respon, aduh goblok goblok",0.0
1693,92,2022-05-06 10:22:28+00:00,obliviate__e,"@kukimi_ Wkwk gapapa siapa tau ini bambam liat terus di ajarin yg bener gimana ðŸ˜­ðŸ‘Inget banget waktu itu bikin bg item di story dia malah foto nutupin kamera pake tangannya wkwk""",0.0
1694,110,2022-05-06 15:21:01+00:00,bbhyunaddict,@b90_01 Dia apa gak gatel pengen ngelive sihðŸ˜­ðŸ˜­ðŸ˜­,0.0
1695,217,2022-05-06 14:52:58+00:00,nantaabelll,@atmagiovani goblok,0.0
1696,128,2022-05-06 15:28:58+00:00,Nopalken,@jujurkasiann Asu,0.0
1697,283,2022-05-06 06:11:35+00:00,win_jeffy,"@KRMTRoySuryo2 Tapi tetep, gw salut sm kata2 beliau : ""KITA SADAR MELAWAN KORUPTOR YG SANTUN2 SANTUN"", KOK SANTUN2 PENGECUT YA"" kea grombolan ngeGOT boneka DUNGU PKC @jokowi Pentil KURAP LONTE #bangsatbangsa #Papa #bucin cepu #kpopers #BIADABSELANGKANGAN ",1.0
1698,229,2022-05-06 11:59:07+00:00,karmeenNoxc,"@RIpboyCrypto @GFeuel @DigiFinex hope win @kentuenak @Memek_Bugil @jembottttt  @komtols @Hari19877""",0.0
1699,34,2022-05-06 14:06:04+00:00,EsterSusiani2,@MARSUDI__ @KompasTV Jembut rontok.. marsudi,1.0
1700,254,2022-05-06 01:27:14+00:00,garuda080,@catatankaqihati Wan jembut,1.0
1701,20,2022-05-06 13:16:15+00:00,httpbrians,@ilsahengker ey ayamnya di grepe,0.0
1702,170,2022-05-06 14:58:55+00:00,guna_iman,"@RANGERmounts @asrmiriz @wahyuaningtias Songong goblok""in polisi .... Lalu minta maaf dengan dalih ada sedikit ketegangan, sungguh goblog orang ini",0.0
1703,244,2022-05-06 07:51:03+00:00,goldenbij_,@tussenstoproy @enthusiastxn @cinnamongirlc ohhh jdi lonte itu yg minta dijajanin kan? ga sekedar pamer pamer doang?,1.0
1704,154,2022-05-06 15:43:47+00:00,kanjutkeito,@Kdillust1218 PEMIKIRAN LU RANDOM AMATðŸ˜­ðŸ˜­ðŸ˜­,0.0
1705,67,2022-05-06 13:34:34+00:00,SuaSunbaenim,@rilakkumajiu_ Kek lonte sih,1.0
